quarters,district,datetime,country,district_code,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region
2009Q3,Magwi,2009-07-01,South Sudan,78.0,32.2103,3.910535,2009_07,2009.0,8.0,2.0,,0.7178865333333334,95.99665,19.014593333333334,-7.821707,27.65317,-5.843910999999999,0.0,0.0,0.98278,5174.613,38.88643,233139.0,60845.23,71.81667,2009-07-01,Equatoria,Equatoria
2009Q3,Maiwut,2009-07-01,South Sudan,123.0,33.86245,8.740229,2009_07,2009.0,8.0,2.0,,0.7010353,94.89176000000002,20.293703333333333,-5.732429,26.30085,-6.727512333333333,0.0,0.0,0.9767528333333333,3775.476,1.596779,92199.0,40820.68,87.36957,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Malakal,2009-07-01,South Sudan,151.0,31.642800000000005,9.658457,2009_07,2009.0,8.0,2.0,,0.6800389,101.55799999999999,14.419696666666667,-10.357201666666667,21.08921666666667,-2.1858421666666668,0.0,0.0,0.7647159333333334,757.7855,13.068689999999998,142941.0,7145.909,85.5,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Manyo,2009-07-01,South Sudan,148.0,32.3702,11.13098,2009_07,2009.0,8.0,1.0,,0.5503716666666666,95.48229666666667,14.571503333333332,-5.5985510000000005,16.121776666666666,-1.8324386333333333,0.0,0.0,0.9078637,6705.879,19.51804,50715.0,15857.51,65.76316,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Maridi,2009-07-01,South Sudan,85.0,29.68465,5.096411,2009_07,2009.0,8.0,1.0,,0.7896526333333332,99.59850666666667,21.31476,-8.6642089,32.747499999999995,-3.5654676666666667,0.0,0.0,1.0048855333333333,7719.605,8.02428,95524.0,90204.62,62.89011,2009-07-01,Equatoria,Equatoria
2009Q3,Mayendit,2009-07-01,South Sudan,122.0,29.91969,8.122516,2009_07,2009.0,8.0,1.0,,0.6212040666666666,98.62295999999999,21.80792333333333,-6.959933333333333,18.234506666666665,-1.9018146666666667,0.0,0.0,0.9415245333333333,3074.016,16.02052,63066.0,11890.89,85.85294,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Mayom,2009-07-01,South Sudan,135.0,29.2165,9.094566,2009_07,2009.0,8.0,2.0,,0.6378634666666666,98.90088333333334,24.47633,-4.6919561,19.297473333333333,-3.096099,0.0,0.0,0.9198976666666666,4278.039,29.01751,140767.0,7998.935999999999,87.45455,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Melut,2009-07-01,South Sudan,149.0,32.56855,10.38096,2009_07,2009.0,8.0,1.0,,0.6187671666666666,94.73213666666668,18.391180000000002,-5.087765666666667,20.21184,-2.3042605666666667,0.0,0.0,0.8797721333333334,6969.679,36.06569,57377.0,15045.450000000003,76.70732,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Morobo,2009-07-01,South Sudan,77.0,30.83354,3.7372409999999996,2009_07,2009.0,8.0,1.0,,0.7568075333333333,100.81907000000001,17.197843333333335,-11.460203,29.93427,-2.221558,0.0,0.0,1.0194155333333332,1350.326,11.3251,122635.0,129546.2,58.3125,2009-07-01,Equatoria,Equatoria
2009Q3,Mundri East,2009-07-01,South Sudan,92.0,30.68256,5.307882,2009_07,2009.0,8.0,1.0,,0.7350495666666667,97.80424666666666,15.363663333333333,-9.227005666666667,26.35166,-5.406949666666667,0.0,0.0,1.087115,5102.122,18.20346,56131.0,52807.37,68.86667,2009-07-01,Equatoria,Equatoria
2009Q3,Mundri West,2009-07-01,South Sudan,91.0,30.208209999999998,5.213937,2009_07,2009.0,8.0,1.0,,0.7581113,97.89392666666667,17.429113333333333,-9.689059333333333,29.000096666666668,-5.203130333333333,0.0,0.0,1.0466483333333334,5898.6539999999995,31.40716,39747.0,60673.38,65.44776,2009-07-01,Equatoria,Equatoria
2009Q3,Mvolo,2009-07-01,South Sudan,98.0,30.03237,5.917979,2009_07,2009.0,8.0,1.0,,0.7533295333333333,99.17643666666667,17.346416666666666,-8.3838142,29.81087666666667,-3.6763896666666667,0.0,0.0,1.0275853333333334,5735.812000000001,0.06835682,56022.0,48365.21,71.41176,2009-07-01,Equatoria,Equatoria
2009Q3,Nagero,2009-07-01,South Sudan,100.0,27.73822,6.471325,2009_07,2009.0,8.0,1.0,,0.76267,99.06130333333334,29.158063333333335,-3.417654,31.375713333333334,-2.462785,0.0,0.0,1.032897,9237.169,15.375390000000001,12190.0,9649.806,65.10092,2009-07-01,Equatoria,Equatoria
2009Q3,Nasir,2009-07-01,South Sudan,120.0,33.16332,8.833608,2009_07,2009.0,8.0,3.0,,0.6800760333333334,97.96808333333333,18.46462,-6.919903000000001,24.03717333333333,-3.244569333333333,0.0,0.0,0.9527954666666667,5238.087,17.44523,243086.0,8414.87,89.09524,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Nyirol,2009-07-01,South Sudan,130.0,32.1197,8.583063,2009_07,2009.0,8.0,3.0,,0.6095332,91.67525,17.154093333333332,-8.930995,17.036626666666667,-6.6402600000000005,0.0,0.0,0.9327657666666666,7102.232,11.02557,125836.0,12497.71,81.7439,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Panyijiar,2009-07-01,South Sudan,115.0,30.33662,7.524552,2009_07,2009.0,8.0,1.0,,0.6069056666666667,95.52415666666667,19.337993333333333,-6.526672766666667,17.692433333333334,-3.0300886666666664,0.0,0.0,0.9448250666666667,5359.846,20.22397,59740.0,23753.03,89.58065,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Panyikang,2009-07-01,South Sudan,144.0,31.45219,9.443533,2009_07,2009.0,8.0,2.0,,0.6795121666666667,98.18876999999999,15.6316,-10.968416666666664,21.781633333333332,-3.7106663333333336,0.0,0.0,0.7911735666666667,5029.017,19.75808,55891.0,6859.147,86.53333000000002,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Pariang,2009-07-01,South Sudan,142.0,30.118800000000004,9.815146,2009_07,2009.0,8.0,2.0,,0.6499944,97.73496999999999,20.883566666666667,-8.688781333333333,19.6161,-2.983063666666667,0.0,0.0,1.0399266666666667,9006.226,40.35397,95105.0,8664.468,85.51402,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Pibor,2009-07-01,South Sudan,104.0,33.5681,6.396368,2009_07,2009.0,8.0,2.0,,0.5789051666666666,90.04403,16.79207,-7.967134333333333,14.794543333333335,-7.2462626666666665,0.0,0.0,1.0612603333333333,33147.44,28.638140000000003,173079.0,23095.27,80.77062,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Pigi,2009-07-01,South Sudan,134.0,31.4421,9.083722,2009_07,2009.0,8.0,1.0,,0.6970191,98.07885333333333,16.947463333333335,-10.401835333333333,22.36822666666667,-4.216653333333333,0.0,0.0,0.8519247999999999,4464.961,9.617732,114481.0,12792.68,90.06,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Pochalla,2009-07-01,South Sudan,111.0,33.81549,7.113031,2009_07,2009.0,8.0,1.0,,0.6740953,92.47226666666666,18.846999999999998,-7.568510666666666,23.54617,-7.702697,0.0,0.0,1.0422756666666666,8301.381,5.048258,76712.0,13513.63,87.38947,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Raja,2009-07-01,South Sudan,145.0,25.589389999999998,8.618088,2009_07,2009.0,8.0,1.0,,0.7300056666666667,98.23162,36.811460000000004,-0.23449799999999996,27.804689999999997,-1.643671033333333,0.3333333333333333,0.0,0.9262806333333332,62296.579999999994,9.038208,69581.0,9921.591,77.58424,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Renk,2009-07-01,South Sudan,150.0,32.95721,11.36264,2009_07,2009.0,8.0,1.0,,0.4837620666666667,91.68899666666668,16.46435,-4.171156,13.204329,-2.903597,0.0,0.0,0.9250129666666668,10070.07,42.58687,160303.0,13703.64,63.24167,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Rubkona,2009-07-01,South Sudan,143.0,29.63566,9.268476,2009_07,2009.0,8.0,1.0,,0.7021928000000001,99.91992,23.630253333333332,-6.008155333333334,23.066646666666667,-2.968409766666667,0.6666666666666666,2.6666666666666665,0.8832882,3578.829,21.513230000000004,116611.0,5674.409,88.27272999999998,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Rumbek Center,2009-07-01,South Sudan,108.0,29.78404,7.0185,2009_07,2009.0,8.0,1.0,,0.6594813666666667,96.34638,21.665813333333332,-5.6703790000000005,22.598290000000002,-2.7323172566666667,0.6666666666666666,1.6666666666666667,0.8385530333333332,3869.9319999999993,3.235491,174420.0,14983.15,91.2093,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Rumbek East,2009-07-01,South Sudan,106.0,30.01383,6.71867,2009_07,2009.0,8.0,1.0,,0.6797256666666667,96.70897666666667,18.14182666666667,-6.993107999999999,24.392386666666667,-3.2231353666666664,0.0,0.0,0.8933687333333333,3582.099,1.549188,140249.0,20044.4,89.09301999999998,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Rumbek North,2009-07-01,South Sudan,113.0,29.70424,7.52458,2009_07,2009.0,8.0,1.0,,0.6374217333333333,95.24513333333334,24.28198,-4.276896,19.758313333333334,-3.2547200000000003,0.0,0.0,0.8981909666666668,4121.468,6.677510000000001,50053.0,12618.04,90.82353,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
