country,district_code,district,centx,centy,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region,quarters
South Sudan,109,Twic East,31.3227,7.10077,2014,10,2.0,0.0,0.6659926,100.8089,16.52214,2.851341,25.48408,4.766014,0,0,2.344579,5964.841,6.354869,111861.0,13655.1,90.22222,2014-10-01,Greater Upper Nile,Greater Upper Nile,2014Q4
South Sudan,109,Twic East,31.3227,7.10077,2015,1,2.0,1.0,0.4437003,106.5936,0.08532697,-0.01110396,2.030609,1.244848,1,2,2.447113,5964.841,6.354869,114251.0,13655.1,90.22222,2015-01-01,Greater Upper Nile,Greater Upper Nile,2015Q1
South Sudan,109,Twic East,31.3227,7.10077,2015,4,2.0,1.0,0.4700236,117.0467,8.428732,-2.121402,8.310609,2.252233,0,0,2.644579,5964.841,6.354869,114251.0,13655.1,90.22222,2015-04-01,Greater Upper Nile,Greater Upper Nile,2015Q2
South Sudan,109,Twic East,31.3227,7.10077,2015,7,3.0,0.0,0.6563311,99.57613,20.08321,-5.761846,24.63604,1.359862,0,0,3.1641,5964.841,6.354869,114251.0,13655.1,90.22222,2015-07-01,Greater Upper Nile,Greater Upper Nile,2015Q3
South Sudan,109,Twic East,31.3227,7.10077,2015,10,2.0,0.0,0.6506471,98.48608,16.3072,2.636401,18.26774,-2.45033,1,2,3.673817,5964.841,6.354869,114251.0,13655.1,90.22222,2015-10-01,Greater Upper Nile,Greater Upper Nile,2015Q4
South Sudan,109,Twic East,31.3227,7.10077,2016,2,3.0,0.0,0.3586385,97.92295,0.4635981,-0.01918198,0.3906571,-0.233517,0,0,5.564827,5964.841,6.354869,119266.0,13655.1,90.22222,2016-02-01,Greater Upper Nile,Greater Upper Nile,2016Q1
South Sudan,109,Twic East,31.3227,7.10077,2016,6,2.0,0.0,0.6382462,102.1519,22.77613,1.979817,22.85956,3.526331,2,0,8.707159,5964.841,6.354869,119266.0,13655.1,90.22222,2016-06-01,Greater Upper Nile,Greater Upper Nile,2016Q2
South Sudan,109,Twic East,31.3227,7.10077,2016,10,3.0,0.0,0.6477087,98.04131,12.30951,-1.361287,16.83611,-3.881956,1,1,15.52318,5964.841,6.354869,119266.0,13655.1,90.22222,2016-10-01,Greater Upper Nile,Greater Upper Nile,2016Q4
South Sudan,109,Twic East,31.3227,7.10077,2017,2,3.0,0.0,0.3480195,95.02353,0.6337289,0.1509488,0.5650086,-0.05916544,0,0,24.41317,5964.841,6.354869,124280.0,13655.1,90.22222,2017-02-01,Greater Upper Nile,Greater Upper Nile,2017Q1
South Sudan,109,Twic East,31.3227,7.10077,2017,6,3.0,0.0,0.6647646,106.3962,15.81659,-4.979723,21.03498,1.701753,0,0,36.61245,5964.841,6.354869,124280.0,13655.1,90.22222,2017-06-01,Greater Upper Nile,Greater Upper Nile,2017Q2
South Sudan,109,Twic East,31.3227,7.10077,2017,10,3.0,0.0,0.7056829,106.8166,10.74917,-2.921622,23.33713,2.619066,1,1,39.34782,5964.841,6.354869,124280.0,13655.1,90.22222,2017-10-01,Greater Upper Nile,Greater Upper Nile,2017Q4
South Sudan,109,Twic East,31.3227,7.10077,2018,2,4.0,0.0,0.3863424,105.4873,0.7071791,0.2243991,1.244634,0.62046,1,1,40.52197,5964.841,6.354869,129295.0,13655.1,90.22222,2018-02-01,Greater Upper Nile,Greater Upper Nile,2018Q1
South Sudan,109,Twic East,31.3227,7.10077,2018,6,3.0,1.0,0.6556822,104.9425,21.84104,1.044731,22.88034,3.547105,0,0,52.34747,5964.841,6.354869,129295.0,13655.1,90.22222,2018-06-01,Greater Upper Nile,Greater Upper Nile,2018Q2
South Sudan,109,Twic East,31.3227,7.10077,2018,10,3.0,0.0,0.6612107,100.0851,12.75671,-0.9140888,21.64342,0.9253514,0,0,53.25089,5964.841,6.354869,129295.0,13655.1,90.22222,2018-10-01,Greater Upper Nile,Greater Upper Nile,2018Q4
South Sudan,109,Twic East,31.3227,7.10077,2019,2,3.0,0.0,0.3670396,100.2168,0.4830019,0.000221834,0.5981304,-0.02604365,0,0,60.70875,5964.841,6.354869,134310.0,13655.1,90.22222,2019-02-01,Greater Upper Nile,Greater Upper Nile,2019Q1
South Sudan,109,Twic East,31.3227,7.10077,2019,6,4.0,0.0,0.6560947,105.0085,30.29123,9.49492,24.36309,5.029858,0,0,75.83542,5964.841,6.354869,134310.0,13655.1,90.22222,2019-06-01,Greater Upper Nile,Greater Upper Nile,2019Q2
South Sudan,109,Twic East,31.3227,7.10077,2019,10,3.0,0.0,0.7291396,110.3672,14.86076,1.189965,27.36784,6.649777,0,0,84.20139,5964.841,6.354869,134310.0,13655.1,90.22222,2019-10-01,Greater Upper Nile,Greater Upper Nile,2019Q4
South Sudan,109,Twic East,31.3227,7.10077,2020,2,4.0,0.0,0.4363987,119.1547,0.4861352,0.003349418,0.8260938,0.2019197,1,2,96.70985,5964.841,6.354869,110008.8,13655.1,90.22222,2020-02-01,Greater Upper Nile,Greater Upper Nile,2020Q1
South Sudan,111,Pochalla,33.81549,7.113031,2009,7,1.0,,0.605413,83.30341,15.14901,-15.94672,21.24273,-9.714628,0,0,1.023506,8301.381,5.048258,76712.0,13513.63,87.38947,2009-07-01,Greater Upper Nile,Greater Upper Nile,2009Q3
South Sudan,111,Pochalla,33.81549,7.113031,2009,10,2.0,,0.6624243,97.95216,15.59398,-4.426726,21.62961,-3.977305,0,0,1.058106,8301.381,5.048258,76712.0,13513.63,87.38947,2009-10-01,Greater Upper Nile,Greater Upper Nile,2009Q4
South Sudan,111,Pochalla,33.81549,7.113031,2010,1,2.0,,0.3088742,86.76081,0.9460191,-0.1180678,0.7540017,-1.696279,0,0,1.060588,8301.381,5.048258,79296.0,13513.63,87.38947,2010-01-01,Greater Upper Nile,Greater Upper Nile,2010Q1
South Sudan,111,Pochalla,33.81549,7.113031,2010,4,2.0,,0.2726916,72.55005,7.446189,-2.787743,3.945092,-3.843233,0,0,1.114147,8301.381,5.048258,79296.0,13513.63,87.38947,2010-04-01,Greater Upper Nile,Greater Upper Nile,2010Q2
South Sudan,111,Pochalla,33.81549,7.113031,2010,7,2.0,,0.7366799,101.3654,35.53555,4.439822,31.89823,0.9408777,0,0,1.147776,8301.381,5.048258,79296.0,13513.63,87.38947,2010-07-01,Greater Upper Nile,Greater Upper Nile,2010Q3
South Sudan,111,Pochalla,33.81549,7.113031,2010,10,2.0,,0.7123155,105.3295,20.92918,0.9084687,27.65835,2.05143,0,0,1.17141,8301.381,5.048258,79296.0,13513.63,87.38947,2010-10-01,Greater Upper Nile,Greater Upper Nile,2010Q4
South Sudan,111,Pochalla,33.81549,7.113031,2011,1,1.0,,0.3002725,84.34465,0.7773298,-0.2867571,2.478643,0.02836201,0,0,1.243888,8301.381,5.048258,81153.0,13513.63,87.38947,2011-01-01,Greater Upper Nile,Greater Upper Nile,2011Q1
South Sudan,111,Pochalla,33.81549,7.113031,2011,4,1.0,,0.3158834,84.04129,9.679813,-0.5541192,8.209736,0.4214115,0,0,1.334446,8301.381,5.048258,81153.0,13513.63,87.38947,2011-04-01,Greater Upper Nile,Greater Upper Nile,2011Q2
South Sudan,111,Pochalla,33.81549,7.113031,2011,7,1.0,,0.7647154,105.2231,40.38635,9.29062,34.61792,3.660562,0,0,1.499242,8301.381,5.048258,81153.0,13513.63,87.38947,2011-07-01,Greater Upper Nile,Greater Upper Nile,2011Q3
South Sudan,111,Pochalla,33.81549,7.113031,2011,10,1.0,,0.7013888,103.7138,24.09534,4.074626,30.85453,5.247608,0,0,1.794568,8301.381,5.048258,81153.0,13513.63,87.38947,2011-10-01,Greater Upper Nile,Greater Upper Nile,2011Q4
South Sudan,111,Pochalla,33.81549,7.113031,2012,1,1.0,,0.4435535,124.5914,0.678976,-0.3851109,1.78589,-0.6643906,0,0,1.945146,8301.381,5.048258,83009.0,13513.63,87.38947,2012-01-01,Greater Upper Nile,Greater Upper Nile,2012Q1
South Sudan,111,Pochalla,33.81549,7.113031,2012,4,2.0,0.0,0.3681894,97.9574,7.979561,-2.254372,6.585666,-1.202659,0,0,2.07419,8301.381,5.048258,83009.0,13513.63,87.38947,2012-04-01,Greater Upper Nile,Greater Upper Nile,2012Q2
South Sudan,111,Pochalla,33.81549,7.113031,2012,7,2.0,0.0,0.7727159,106.3239,45.33576,14.24003,37.35026,6.392905,0,0,2.161183,8301.381,5.048258,83009.0,13513.63,87.38947,2012-07-01,Greater Upper Nile,Greater Upper Nile,2012Q3
South Sudan,111,Pochalla,33.81549,7.113031,2012,10,2.0,0.0,0.6919267,102.3147,23.85819,3.837485,30.26105,4.654132,0,0,2.289647,8301.381,5.048258,83009.0,13513.63,87.38947,2012-10-01,Greater Upper Nile,Greater Upper Nile,2012Q4
South Sudan,111,Pochalla,33.81549,7.113031,2013,1,1.0,0.0,0.4990842,140.1896,0.7666666,-0.2974203,9.650096,7.199815,0,0,2.124463,8301.381,5.048258,84865.0,13513.63,87.38947,2013-01-01,Greater Upper Nile,Greater Upper Nile,2013Q1
South Sudan,111,Pochalla,33.81549,7.113031,2013,4,2.0,0.0,0.3653111,97.19163,6.637696,-3.596237,3.90614,-3.882185,0,0,2.020419,8301.381,5.048258,84865.0,13513.63,87.38947,2013-04-01,Greater Upper Nile,Greater Upper Nile,2013Q2
South Sudan,111,Pochalla,33.81549,7.113031,2013,7,2.0,0.0,0.7577081,104.2589,46.85151,15.75578,32.86675,1.909399,0,0,2.075805,8301.381,5.048258,84865.0,13513.63,87.38947,2013-07-01,Greater Upper Nile,Greater Upper Nile,2013Q3
South Sudan,111,Pochalla,33.81549,7.113031,2013,10,1.0,0.0,0.7202535,106.5033,18.12902,-1.891691,31.1851,5.578182,0,0,2.052916,8301.381,5.048258,84865.0,13513.63,87.38947,2013-10-01,Greater Upper Nile,Greater Upper Nile,2013Q4
South Sudan,111,Pochalla,33.81549,7.113031,2014,1,2.0,0.0,0.4382086,123.09,0.7308286,-0.3332582,4.923216,2.472936,0,0,2.212447,8301.381,5.048258,86722.0,13513.63,87.38947,2014-01-01,Greater Upper Nile,Greater Upper Nile,2014Q1
South Sudan,111,Pochalla,33.81549,7.113031,2014,4,2.0,0.0,0.6268412,166.7721,14.9881,4.754171,18.60079,10.81246,0,0,2.2037,8301.381,5.048258,86722.0,13513.63,87.38947,2014-04-01,Greater Upper Nile,Greater Upper Nile,2014Q2
South Sudan,111,Pochalla,33.81549,7.113031,2014,7,3.0,0.0,0.6941029,95.50693,28.1441,-2.951629,32.03913,1.081772,0,0,2.343783,8301.381,5.048258,86722.0,13513.63,87.38947,2014-07-01,Greater Upper Nile,Greater Upper Nile,2014Q3
South Sudan,111,Pochalla,33.81549,7.113031,2014,10,2.0,0.0,0.698861,103.34,29.25546,9.234746,29.52247,3.915548,0,0,2.090363,8301.381,5.048258,86722.0,13513.63,87.38947,2014-10-01,Greater Upper Nile,Greater Upper Nile,2014Q4
South Sudan,111,Pochalla,33.81549,7.113031,2015,1,1.0,1.0,0.4430063,124.4377,0.8746924,-0.1893945,4.952838,2.502557,0,0,2.217526,8301.381,5.048258,88578.0,13513.63,87.38947,2015-01-01,Greater Upper Nile,Greater Upper Nile,2015Q1
South Sudan,111,Pochalla,33.81549,7.113031,2015,4,2.0,0.0,0.414735,110.3409,8.561644,-1.672288,12.53005,4.741729,0,0,2.447178,8301.381,5.048258,88578.0,13513.63,87.38947,2015-04-01,Greater Upper Nile,Greater Upper Nile,2015Q2
South Sudan,111,Pochalla,33.81549,7.113031,2015,7,2.0,0.0,0.7852745,108.0519,27.02359,-4.072133,34.98596,4.028602,1,6,3.169816,8301.381,5.048258,88578.0,13513.63,87.38947,2015-07-01,Greater Upper Nile,Greater Upper Nile,2015Q3
South Sudan,111,Pochalla,33.81549,7.113031,2015,10,2.0,0.0,0.6728917,99.49997,21.85381,1.833101,25.44151,-0.1654109,0,0,3.713227,8301.381,5.048258,88578.0,13513.63,87.38947,2015-10-01,Greater Upper Nile,Greater Upper Nile,2015Q4
South Sudan,111,Pochalla,33.81549,7.113031,2016,2,2.0,0.0,0.2712833,97.98232,1.354065,-0.7054302,0.11381,-0.7184135,0,0,5.307184,8301.381,5.048258,91480.0,13513.63,87.38947,2016-02-01,Greater Upper Nile,Greater Upper Nile,2016Q1
South Sudan,111,Pochalla,33.81549,7.113031,2016,6,3.0,0.0,0.6844121,100.7624,22.93179,3.457784,27.34791,0.599576,0,0,8.409235,8301.381,5.048258,91480.0,13513.63,87.38947,2016-06-01,Greater Upper Nile,Greater Upper Nile,2016Q2
South Sudan,111,Pochalla,33.81549,7.113031,2016,10,2.0,0.0,0.6388466,94.46575,14.80569,-5.21502,23.33796,-2.268962,0,0,15.08747,8301.381,5.048258,91480.0,13513.63,87.38947,2016-10-01,Greater Upper Nile,Greater Upper Nile,2016Q4
South Sudan,111,Pochalla,33.81549,7.113031,2017,2,2.0,0.0,0.2690653,97.18119,4.47547,2.415975,1.006132,0.1739083,0,0,22.47698,8301.381,5.048258,94381.0,13513.63,87.38947,2017-02-01,Greater Upper Nile,Greater Upper Nile,2017Q1
South Sudan,111,Pochalla,33.81549,7.113031,2017,6,2.0,0.0,0.7541098,111.0236,17.50679,-1.967219,32.48959,5.741253,2,3,34.43725,8301.381,5.048258,94381.0,13513.63,87.38947,2017-06-01,Greater Upper Nile,Greater Upper Nile,2017Q2
South Sudan,111,Pochalla,33.81549,7.113031,2017,10,3.0,1.0,0.7253176,107.2521,23.14513,3.124423,32.76177,7.154847,0,0,36.361,8301.381,5.048258,94381.0,13513.63,87.38947,2017-10-01,Greater Upper Nile,Greater Upper Nile,2017Q4
South Sudan,111,Pochalla,33.81549,7.113031,2018,2,2.0,0.0,0.3010665,108.7394,3.116222,1.056727,1.310607,0.4783832,1,1,37.33496,8301.381,5.048258,97283.0,13513.63,87.38947,2018-02-01,Greater Upper Nile,Greater Upper Nile,2018Q1
South Sudan,111,Pochalla,33.81549,7.113031,2018,6,3.0,0.0,0.7750181,114.1018,17.03907,-2.434936,32.3614,5.613061,0,0,47.56948,8301.381,5.048258,97283.0,13513.63,87.38947,2018-06-01,Greater Upper Nile,Greater Upper Nile,2018Q2
South Sudan,111,Pochalla,33.81549,7.113031,2018,10,2.0,0.0,0.6869557,101.5796,18.04924,-1.971469,23.74464,-1.862277,0,0,49.39669,8301.381,5.048258,97283.0,13513.63,87.38947,2018-10-01,Greater Upper Nile,Greater Upper Nile,2018Q4
South Sudan,111,Pochalla,33.81549,7.113031,2019,2,3.0,0.0,0.275827,99.62339,1.955532,-0.1039629,0.7106808,-0.1215427,0,0,56.72159,8301.381,5.048258,100185.0,13513.63,87.38947,2019-02-01,Greater Upper Nile,Greater Upper Nile,2019Q1
South Sudan,111,Pochalla,33.81549,7.113031,2019,6,3.0,0.0,0.7404239,109.0087,25.05477,5.580759,27.86326,1.114929,1,2,70.39855,8301.381,5.048258,100185.0,13513.63,87.38947,2019-06-01,Greater Upper Nile,Greater Upper Nile,2019Q2
South Sudan,111,Pochalla,33.81549,7.113031,2019,10,2.0,0.0,0.7168416,105.9988,41.07366,21.05295,30.85363,5.246707,0,0,75.97233,8301.381,5.048258,100185.0,13513.63,87.38947,2019-10-01,Greater Upper Nile,Greater Upper Nile,2019Q4
South Sudan,111,Pochalla,33.81549,7.113031,2020,2,3.0,0.0,0.4623331,166.9858,1.997821,-0.05900858,9.186984,8.35476,1,1,88.38382,8301.381,5.048258,85363.42,13513.63,87.38947,2020-02-01,Greater Upper Nile,Greater Upper Nile,2020Q1
South Sudan,114,Akobo,32.85308,7.799214,2009,7,4.0,,0.4747227,76.47572,18.40252,-12.0323,12.34894,-9.442238,2,161,1.011267,9027.626,10.04692,158222.0,2787.772,89.71963,2009-07-01,Greater Upper Nile,Greater Upper Nile,2009Q3
South Sudan,114,Akobo,32.85308,7.799214,2009,10,4.0,,0.5940418,93.93321,10.70132,-2.591504,15.96369,-4.619006,0,0,1.043916,9027.626,10.04692,158222.0,2787.772,89.71963,2009-10-01,Greater Upper Nile,Greater Upper Nile,2009Q4
South Sudan,114,Akobo,32.85308,7.799214,2010,1,3.0,,0.2374155,75.49453,0.1923257,-0.03451667,0.05178823,-0.796415,0,0,1.052373,9027.626,10.04692,163554.0,2787.772,89.71963,2010-01-01,Greater Upper Nile,Greater Upper Nile,2010Q1
South Sudan,114,Akobo,32.85308,7.799214,2010,4,4.0,,0.2119065,82.63969,5.825231,-3.164406,1.006651,-2.372044,0,0,1.102003,9027.626,10.04692,163554.0,2787.772,89.71963,2010-04-01,Greater Upper Nile,Greater Upper Nile,2010Q2
South Sudan,114,Akobo,32.85308,7.799214,2010,7,4.0,,0.5728557,92.28451,32.98263,2.547809,19.92597,-1.865208,0,0,1.132577,9027.626,10.04692,163554.0,2787.772,89.71963,2010-07-01,Greater Upper Nile,Greater Upper Nile,2010Q3
South Sudan,114,Akobo,32.85308,7.799214,2010,10,3.0,,0.6260336,98.99193,15.66017,2.367346,19.9314,-0.6513009,0,0,1.160661,9027.626,10.04692,163554.0,2787.772,89.71963,2010-10-01,Greater Upper Nile,Greater Upper Nile,2010Q4
South Sudan,114,Akobo,32.85308,7.799214,2011,1,2.0,,0.383068,121.8098,0.1948065,-0.03203581,1.383599,0.5353957,0,0,1.242037,9027.626,10.04692,167384.0,2787.772,89.71963,2011-01-01,Greater Upper Nile,Greater Upper Nile,2011Q1
South Sudan,114,Akobo,32.85308,7.799214,2011,4,2.0,,0.2467923,96.24452,6.383385,-2.606253,4.381025,1.00233,2,55,1.333854,9027.626,10.04692,167384.0,2787.772,89.71963,2011-04-01,Greater Upper Nile,Greater Upper Nile,2011Q2
South Sudan,114,Akobo,32.85308,7.799214,2011,7,3.0,,0.604125,97.32186,29.73417,-0.7006518,22.03194,0.2407628,0,0,1.483701,9027.626,10.04692,167384.0,2787.772,89.71963,2011-07-01,Greater Upper Nile,Greater Upper Nile,2011Q3
South Sudan,114,Akobo,32.85308,7.799214,2011,10,3.0,,0.6437757,101.7974,16.15786,2.865036,26.56138,5.978686,0,0,1.768451,9027.626,10.04692,167384.0,2787.772,89.71963,2011-10-01,Greater Upper Nile,Greater Upper Nile,2011Q4
South Sudan,114,Akobo,32.85308,7.799214,2012,1,3.0,,0.3224324,102.5286,0.1760367,-0.05080563,0.3927165,-0.4554868,3,74,1.935522,9027.626,10.04692,171214.0,2787.772,89.71963,2012-01-01,Greater Upper Nile,Greater Upper Nile,2012Q1
South Sudan,114,Akobo,32.85308,7.799214,2012,4,3.0,1.0,0.2357209,91.92688,6.869057,-2.12058,3.121619,-0.2570754,0,0,2.053826,9027.626,10.04692,171214.0,2787.772,89.71963,2012-04-01,Greater Upper Nile,Greater Upper Nile,2012Q2
South Sudan,114,Akobo,32.85308,7.799214,2012,7,3.0,0.0,0.6801717,109.5726,46.4381,16.00328,26.6285,4.837329,0,0,2.143534,9027.626,10.04692,171214.0,2787.772,89.71963,2012-07-01,Greater Upper Nile,Greater Upper Nile,2012Q3
South Sudan,114,Akobo,32.85308,7.799214,2012,10,2.0,0.0,0.6273045,99.19288,13.19397,-0.09884558,25.37615,4.793453,1,0,2.272736,9027.626,10.04692,171214.0,2787.772,89.71963,2012-10-01,Greater Upper Nile,Greater Upper Nile,2012Q4
South Sudan,114,Akobo,32.85308,7.799214,2013,1,2.0,0.0,0.3837405,122.0236,0.1864107,-0.04043159,3.460177,2.611974,0,0,2.130052,9027.626,10.04692,175044.0,2787.772,89.71963,2013-01-01,Greater Upper Nile,Greater Upper Nile,2013Q1
South Sudan,114,Akobo,32.85308,7.799214,2013,4,2.0,0.0,0.2702075,105.376,6.493983,-2.495655,0.694823,-2.683872,0,0,2.018546,9027.626,10.04692,175044.0,2787.772,89.71963,2013-04-01,Greater Upper Nile,Greater Upper Nile,2013Q2
South Sudan,114,Akobo,32.85308,7.799214,2013,7,3.0,0.0,0.6553072,105.5671,36.9695,6.53468,23.45204,1.660865,0,0,2.101627,9027.626,10.04692,175044.0,2787.772,89.71963,2013-07-01,Greater Upper Nile,Greater Upper Nile,2013Q3
South Sudan,114,Akobo,32.85308,7.799214,2013,10,2.0,0.0,0.6725821,106.3524,11.26072,-2.032095,25.81852,5.23582,0,0,2.073358,9027.626,10.04692,175044.0,2787.772,89.71963,2013-10-01,Greater Upper Nile,Greater Upper Nile,2013Q4
South Sudan,114,Akobo,32.85308,7.799214,2014,1,3.0,0.0,0.3602997,114.5698,0.173243,-0.05359937,1.607428,0.7592247,0,0,2.199454,9027.626,10.04692,178874.0,2787.772,89.71963,2014-01-01,Greater Upper Nile,Greater Upper Nile,2014Q1
South Sudan,114,Akobo,32.85308,7.799214,2014,4,3.0,0.0,0.3478993,135.6744,14.90722,5.917584,9.758084,6.37939,2,0,2.203148,9027.626,10.04692,178874.0,2787.772,89.71963,2014-04-01,Greater Upper Nile,Greater Upper Nile,2014Q2
South Sudan,114,Akobo,32.85308,7.799214,2014,7,4.0,0.0,0.6554073,105.5832,31.18613,0.7513137,26.59074,4.79957,2,4,2.361679,9027.626,10.04692,178874.0,2787.772,89.71963,2014-07-01,Greater Upper Nile,Greater Upper Nile,2014Q3
South Sudan,114,Akobo,32.85308,7.799214,2014,10,2.0,0.0,0.6456385,102.092,15.78065,2.487827,25.35969,4.776995,0,0,2.196022,9027.626,10.04692,178874.0,2787.772,89.71963,2014-10-01,Greater Upper Nile,Greater Upper Nile,2014Q4
South Sudan,114,Akobo,32.85308,7.799214,2015,1,2.0,1.0,0.3886304,123.5786,0.1868423,-0.04000005,2.844876,1.996673,0,0,2.267367,9027.626,10.04692,182703.0,2787.772,89.71963,2015-01-01,Greater Upper Nile,Greater Upper Nile,2015Q1
South Sudan,114,Akobo,32.85308,7.799214,2015,4,2.0,1.0,0.2873591,112.0649,6.910648,-2.078989,4.352189,0.9734945,1,2,2.460092,9027.626,10.04692,182703.0,2787.772,89.71963,2015-04-01,Greater Upper Nile,Greater Upper Nile,2015Q2
South Sudan,114,Akobo,32.85308,7.799214,2015,7,2.0,1.0,0.7373278,118.7802,23.29553,-7.139287,28.21849,6.427315,0,0,3.185739,9027.626,10.04692,182703.0,2787.772,89.71963,2015-07-01,Greater Upper Nile,Greater Upper Nile,2015Q3
South Sudan,114,Akobo,32.85308,7.799214,2015,10,1.0,0.0,0.6313732,99.83625,18.08633,4.793515,20.8693,0.2866025,0,0,3.684157,9027.626,10.04692,182703.0,2787.772,89.71963,2015-10-01,Greater Upper Nile,Greater Upper Nile,2015Q4
South Sudan,114,Akobo,32.85308,7.799214,2016,2,2.0,0.0,0.2354961,95.37568,0.4380081,-0.00130822,0.0753898,-0.2475064,1,10,5.243056,9027.626,10.04692,176165.0,2787.772,89.71963,2016-02-01,Greater Upper Nile,Greater Upper Nile,2016Q1
South Sudan,114,Akobo,32.85308,7.799214,2016,6,2.0,0.0,0.6880401,127.9232,26.05326,5.408937,23.75131,7.165785,0,0,8.254428,9027.626,10.04692,176165.0,2787.772,89.71963,2016-06-01,Greater Upper Nile,Greater Upper Nile,2016Q2
South Sudan,114,Akobo,32.85308,7.799214,2016,10,2.0,0.0,0.6548992,103.5563,11.68038,-1.61244,20.4196,-0.1630982,1,1,14.67645,9027.626,10.04692,176165.0,2787.772,89.71963,2016-10-01,Greater Upper Nile,Greater Upper Nile,2016Q4
South Sudan,114,Akobo,32.85308,7.799214,2017,2,2.0,1.0,0.2499546,101.2314,0.8157606,0.3764443,0.2373797,-0.08551648,0,0,22.05333,9027.626,10.04692,169627.0,2787.772,89.71963,2017-02-01,Greater Upper Nile,Greater Upper Nile,2017Q1
South Sudan,114,Akobo,32.85308,7.799214,2017,6,3.0,0.0,0.6200686,115.2857,22.33264,1.688322,20.1742,3.588675,0,0,33.31624,9027.626,10.04692,169627.0,2787.772,89.71963,2017-06-01,Greater Upper Nile,Greater Upper Nile,2017Q2
South Sudan,114,Akobo,32.85308,7.799214,2017,10,3.0,1.0,0.6956849,110.0056,14.93788,1.645062,25.638,5.055306,1,0,35.86785,9027.626,10.04692,169627.0,2787.772,89.71963,2017-10-01,Greater Upper Nile,Greater Upper Nile,2017Q4
South Sudan,114,Akobo,32.85308,7.799214,2018,2,3.0,1.0,0.2632737,106.6256,0.548232,0.1089157,0.5674738,0.2445777,2,4,37.14143,9027.626,10.04692,163089.0,2787.772,89.71963,2018-02-01,Greater Upper Nile,Greater Upper Nile,2018Q1
South Sudan,114,Akobo,32.85308,7.799214,2018,6,3.0,1.0,0.6932348,128.889,20.65296,0.008643269,24.71482,8.129297,1,2,47.83827,9027.626,10.04692,163089.0,2787.772,89.71963,2018-06-01,Greater Upper Nile,Greater Upper Nile,2018Q2
South Sudan,114,Akobo,32.85308,7.799214,2018,10,3.0,0.0,0.7170189,113.379,13.29962,0.006799672,21.59751,1.014812,0,0,50.51436,9027.626,10.04692,163089.0,2787.772,89.71963,2018-10-01,Greater Upper Nile,Greater Upper Nile,2018Q4
South Sudan,114,Akobo,32.85308,7.799214,2019,2,3.0,0.0,0.2437369,98.71321,0.4174173,-0.02189898,0.2303927,-0.09250348,0,0,57.13402,9027.626,10.04692,156551.0,2787.772,89.71963,2019-02-01,Greater Upper Nile,Greater Upper Nile,2019Q1
South Sudan,114,Akobo,32.85308,7.799214,2019,6,3.0,0.0,0.5288911,98.33358,29.54612,8.901803,12.78407,-3.801456,0,0,70.55936,9027.626,10.04692,156551.0,2787.772,89.71963,2019-06-01,Greater Upper Nile,Greater Upper Nile,2019Q2
South Sudan,114,Akobo,32.85308,7.799214,2019,10,3.0,0.0,0.7127023,112.6965,23.11607,9.823247,26.6669,6.084208,0,0,77.28502,9027.626,10.04692,156551.0,2787.772,89.71963,2019-10-01,Greater Upper Nile,Greater Upper Nile,2019Q4
South Sudan,114,Akobo,32.85308,7.799214,2020,2,4.0,0.0,0.4343271,175.9021,0.4475494,0.00879462,3.50191,3.179014,2,0,90.36933,9027.626,10.04692,175967.5,2787.772,89.71963,2020-02-01,Greater Upper Nile,Greater Upper Nile,2020Q1
South Sudan,115,Panyijiar,30.33662,7.524552,2009,7,1.0,,0.5990355,93.30776,18.87366,-9.391233,16.81022,-4.050975,0,0,0.9373554,5359.846,20.22397,59740.0,23753.03,89.58065,2009-07-01,Greater Upper Nile,Greater Upper Nile,2009Q3
South Sudan,115,Panyijiar,30.33662,7.524552,2009,10,1.0,,0.603495,97.56337,9.931492,-2.019519,14.31734,-2.236194,0,0,0.9622003,5359.846,20.22397,59740.0,23753.03,89.58065,2009-10-01,Greater Upper Nile,Greater Upper Nile,2009Q4
South Sudan,115,Panyijiar,30.33662,7.524552,2010,1,1.0,,0.3858056,88.50206,0.03454517,-0.00171557,0.3591733,-0.6605337,0,0,0.935386,5359.846,20.22397,62099.0,23753.03,89.58065,2010-01-01,Greater Upper Nile,Greater Upper Nile,2010Q1
South Sudan,115,Panyijiar,30.33662,7.524552,2010,4,1.0,,0.3296711,82.74617,6.252401,-2.196037,0.7043662,-3.496069,0,0,1.124146,5359.846,20.22397,62099.0,23753.03,89.58065,2010-04-01,Greater Upper Nile,Greater Upper Nile,2010Q2
South Sudan,115,Panyijiar,30.33662,7.524552,2010,7,1.0,,0.6934248,108.0102,30.84343,2.578532,25.92578,5.064588,0,0,1.151059,5359.846,20.22397,62099.0,23753.03,89.58065,2010-07-01,Greater Upper Nile,Greater Upper Nile,2010Q3
